Review,Rating
"beware, reservation expedia confirmed e-mail, arrived hotel firstly cliamed no record booking booking cancelled, appears hotel deliberately takes bookings bounces people booked lowest rates, hotel did not advise expedia, expedia helpful, hotel did little help.an expedia customer,  ",1
"nogo soho not kind person normally complains guys going make exception, treatment received hotel disgraceful street doss house let establishment masquerading toronto hotels, little sister traveling dublin toronto boyfriend experienced huge delays flight mother decided treat booking heard superior quality hotel, rang hotel directly booked 11 nights hotel staff asked send scanned copies credit card details photo id duly did confirmed email phone fine, sister arrived hotel explained needed pay c 600 returned soon credit card validated, following morning sister told hotel not received required documentation, called duty manager confirmed received documents credit card don't worked, went details confirmed credit card worked order.the day email hotel asking contact told credit card don't worked confirmed previous night, asked wire money directly decided wire money directly sister pay cash, strange reason price quoted jumped dramatically original booking, discovered credit card soho not able use charged nearly c 3,000 sister not received c 600 deposit, point asked hotel deal directly sister stressed event holiday father died earlier year, advised not staying 11 days checking 24 hours later, sister boyfriend returned room night check room locked hotel demanding cash payment night let, persuade staff let room cash safe pay, overall c 1,800 4 nights accommodation breakfast not included privilege treated like criminals, don't toronto passes 5 star service canada think going head open hotel no training don't fail beat inefficient downright offensive treatment sister received, oh today credit card don't refunded charge.orla jennings dublin,  ",1
"terrible hotel terrible hotel staying just year problems, problems months getting fixed, better staying different place, definetally not place stay long term, nights fine longer recommend staying established place,  ",1
"wallet stolen room, recently stayed hotel zaza disappointed.first let state live dallas just wanted nice night together.while louis vuitton wallet stolen room, not safe wife louis vuitton purse, obviously inside job told desk staff acted no big deal unsympathetic, 10 phone calls property finally got manager todd iacona told investigate.of course said no accessed room according key records, yeah right, hotel management 101 tells admit fault compensating free night dinner hotel, offered none, local dallasite recommend stay w downtown, staff nicer amenities better.btw room zaza did not shampoo soap numerous light bulbs burnt out.avoid costp.s, contact similar situation, love contact local news station tell goes,  ",1
"horrible customer service friends girls weekend planned hotel friend birthday, purchased favorite bottle wine planned giving birthday, arrived hotel valet saw bottle refused let bring wine hotel, groups people bringing coolers hotel.we appointments booked zaspa 5:30pm evening, waiting 6:00pm asked staff going helped, told running 45 minutes, dinner reservations 7:00pm cancel.at dinner waiter just walked away table apparently asked questions menu proceeded charge extra entree ordered.throughout stay asked speak general manager manager duty times everytime asked staff said just left no management available speak us.finally days stay questions charges credit card, left message billing department received phone them.the room nice received horrible service, wish stayed hotel crescent court street,  ",1
"horrible service terrible, ordered simply coffee twice room service time hours came reminder calls desk, menu dragon fly awful, finally order simple food child menu cost 50.00, non-smoking hotel great smoke not told case making reservation, music pool area inundated room 2 non-stop, walls paper staff unresponsive robes rooms non-existent, paid 1000.00 excruciating night stay, ca don't food service privacy room not hotel, honestly worst place stayed,  ",1
"never~never~ again~~ hotel not hip place dallas, guard doors beginning 11:00 pm don't plan party not let room driving 5 hours just party turned away door idea staying place suppose zaza thing not place earplugs pillow complain loud just walking room check-in, break, total waste 525.00 suite plus 200.00 regular room, time warn guests plan visit past 11:00 pm door guard felt like high class priced prison, oh way came lock liquor cabinet 16 year old room service limo service sucked,  ",1
"hell earth really dont think word descide place, place joke broken windows dirty smelly rooms filled toilets shower area shared 12 people, means want stay lucky come alive bad believe,  ",1
"ok nothing special charge diamond member hilton decided chain shot 20th anniversary seattle, start booked suite paid extra website description not, suite bedroom bathroom standard hotel room, took printed reservation desk showed said things like tv couch ect desk clerk told oh mixed suites description kimpton website sorry free breakfast, got kidding, embassy suits sitting room bathroom bedroom unlike kimpton calls suite, 5 day stay offer correct false advertising, send kimpton preferred guest website email asking failure provide suite advertised website reservation description furnished hard copy reservation printout website desk manager duty did not reply solution, send email trip guest survey did not follow email mail, guess tell concerned guest.the staff ranged indifferent not helpful, asked desk good breakfast spots neighborhood hood told no hotels, gee best breakfast spots seattle 1/2 block away convenient hotel does not know exist, arrived late night 11 pm inside run bellman busy chating cell phone help bags.prior arrival emailed hotel inform 20th anniversary half really picky wanted make sure good, got nice email saying like deliver bottle champagne chocolate covered strawberries room arrival celebrate, told needed foam pillows, arrival no champagne strawberries no foam pillows great room view alley high rise building good not better housekeeping staff cleaner room property, impressed left morning shopping room got short trips 2 hours, beds comfortable.not good ac-heat control 4 x 4 inch screen bring green shine directly eyes night, light sensitive tape controls.this not 4 start hotel clean business hotel super high rates, better chain hotels seattle,  ",2
"poor value stayed monaco seattle july, nice hotel priced 100- 150 night not, hotel takes beating quotient, experience simply average, nothing exceptional paying 300+ don't ca don't terribly disappointed, wife stayed nicest suites 200/night felt like overpaying, best advice shop, quality-wise league average marriott nice best western,  ",2
"disappointed say anticipating stay hotel monaco based reviews seen tripadvisor, definitely disppointment, decor room hotel envisioned nice, housekeeping staff impressive extremely polite cheery helpful, desk bellmen standard customer service, lots little things easily overlooked broken make mirror sagging post bathroom jiggly entrance handle room did don't feel secure handle nearly falling door, husband early morning flight mid-week asked cab called, suggested cab ride cost double private car flat-rate don't case, knew cost cab 30 car 38 bell staff insisted like 65 taxi ride, cab driver later explained bell staff kick referrals, preferred guests city and/or hotel hotel staff looking best interests, new years planned dining restaurant hotel new year day, came dressed dinner told desk closed holiday, asked nearby response good luck finding today, good luck, thanks help, feature needed hotel business centre work, downstairs service completely semi-funcitional, internet service out-sourced ended spending 50 money don't work no refund 2.5 hours vacation time trouble-shooting internet company toll free service line, asked desk times assistance told, worst experience time asked desk assistance got response included shrug say oh bad, majority staff attitude just simply did not care needed help dared intrude time got snotty response, occasions caught desk girls smirking thought turned don't, talk frustrating, honesty don't wait check, nice decor liked goldfish housekeeping staff great end hotel want dash door don't way not concerned taking greet pretty ignored desk area unless approached, time street westin, saw nothing smiling faces coming going hotel,  ",2
"great location need internally upgrade advantage north end downtown seattle great restaurants nearby good prices, rooms need updated literally thought sleeping 1970 bed old pillows sheets, net result bad nights sleep, stay location, staff friendly,  ",2
"good location poor cleanliness warwick hotel great location seattle, close shopping pike place seattle centre, really lets hotel cleanliness, bed linen torn curtains torn floor stains, hotel advertises having balcony reality disappointment, stayed hotel san diego did balcony table chairs, warwick balcony 10 inches.the view rooms view space needle terrific does don't make poor cleanliness, check staff pleasant nor unpleasant decided not sample restaurant, ralph deli street great snacks cafe.there plenty better hotels seattle slightly money warwick choose e.g hotel andra,  ",2
"warwick bad good reviews warwick shocks staff quite rude rooms fairly dirty, cut asked bandaid did not, requested bottle opener did not better service,  ",2
"austin powers decor familiar, hotel seattlewhere sheets 3 different colors hair.but okbecause clean second day.the bathroom friend cringe.she asked brought flip flops sanitizer spray.the dirty shag carpet did don't stop wall.it crawled inches.i star saw shining worse,  ",2
"great location don't stay long needed place stay seattle prior catching early morning amtrak train portland, looked train station not, dropping hertz car hilton downtown just wanted place spend night, called hotel seattle based location tourist map near hilton, did don't access internet research reviews did not stay, location great virtually door high end hotels, half price hilton thought try, checked asked aaa discount clerk response, time heard hotel desk clerk not knowing aaa, room used low budget movie version run hotel threadbare carpets dingy curtains not quite hanging right minimal lighting strange hanging light middle room dingy bathroom, definitely dingy did not appear obviously dirty, no a/c luckily did don't need, bed not particularly comfortable little boucy people definitely gravitated middle, no clock room did wake requested.it ok spending night don't want spend, positive great safe location quick taxi ride train station shower great, not invested low flow shower heads water pressure really high, really enjoyed conversation desk clerk morning, mentioned clerk previous night heard aaa told clerk moron owner not asked interview, went say check reviews trip advisor listed worst hotels seattle, got ta love type enthusiastic employee, worked night, friend day clerk did mention nicer rooms, definitely don't want not nice ones, recommend ask room committing,  ",2
"disappointed arranging anticipated girl weekend friend escape children excited sleeping night, children want enjoy hip places cool design stay boring run-of-the hotel opted ace hotel digs, order ensure maximum uninterrupted sleep booked separate rooms, arrival hotel informed hotel mix-up online reservation room small queen-sized bed supposedly deluxe room, normally suck accept just simple mistake time really annoyed, irritation partially attributed overall nonchalant attitude uber-cool reception person did don't really attempt compensate slightly lower rate room, fact checked reservation printed sheet refused let look friend asked wanting cross-reference information sheet written reservation, strange appeared mistake did don't want admit quick blame online booking, inference fault booking online, add insult injury told shelling small fortune parking lot street parking reduced rate lot not easily marked, room dingy not charming photos web-site suggest, did couple rooms walking corridors looked lot better room did.anyway aside great location decently priced overall experience just don't impressive, days later received email hotel thanking staying hope enjoyed stay responded email outlining frustrations accomodation, not like time really needed air dissatisfaction, hotel manager replied apologetic email offered discount later night stay redeemed 1st 2008. like positive response negative experience planned return hotel husband romantic away, so-called compensatory offer acknowledged, multiple attempts contact manager specific date weekend messages nothing, did not return messages, don't know happened no reply, guess hotel does don't need business experience isolated case, event not planning stay ace time soon,  ",2
"seattle crown plaza not worth money got late hotel 1230pm gave away reservation king sized bed travel/business days booked hotel, girl reception desk asked b/c late blamed day shift giving away room 4pm, thing said nothing proceded offer breakfast change room morning, rude not make good eye contact ask manager, did don't manager morning, days people helpful pleasant deal, hotel accomodations, old need lot renovations, example wallpaper bathroom peeling, got king bedroom gave corner room probably inconvenience, furniture did not fit room, tv small dressers small, tried use safe room broken, immediately called desk asked help, days later checked addressed, good thing food, breakfast buffet healthy good, lunch manager trying make poorly trained employee clam chowder salmon spinach salad crab cakes really good,  ",2
"priority award floor, 32 member hilton honors priority award intercontinental chain, use hilton properties chose not pay 250.00 night seattle hilton.i given gold hotel room key checkin room 32nd floor, view quite impressive good experience ended, 32nd floor reserved priority members lounge complimentary appetizers evening, room adjacent elevator lounge, dinner returned room 9:30. 10- 12 pm/am lounge cleaned hotel staff vacuums going employees chattering making incessant noise cleaning commercial office building no regard guests priority club no floor, management clue lounge cleaned 8-9- common sense.finally posters indicated right elevator shaft hear, waited 10 minutes elevator arrive 5:00 pm, taken clue saw earplugs sleep kit bed check,  ",2
"holiday inn, 1st time seattle delayed anniversary trip wanted stay nicer hotels room reminded holiday inn level hotel, plain room extra pillows, bathroom ordinary corian sink ordinary bathroom, room higher floor looking freeway loud, reason earplugs sleep cd, asked switch rooms told probably stay way stay 2 nights staying hotel different area town, luggage room decided eat, stopped concierge asked good place walk rudely told just walk area, not sure concierge doorman just sitting desk expected help, decided night hotel come day earlier happily said, used club points crowne rooms maybe lousy experience opted leave pay room luxury hotel hotel 1000,  ",2
"not recommend staying, staff routinely indifferent point rude, parking arrangement public garage hill corner remarkably inconvenient, mobility issues parking hotel challenging maneuver, rooms adequate not maintained cleaned particularly, hotel not bad easily better seattle, definitely,  ",2
"good location hotel located, rooms quite cozy comfy bed, bathroom fine said toilet flush really noisy likely wake half middle night.we did door adjcent room really gotdisturbed night door antics quick phone reception 3am soon sorted, real grip attitude reception desk manager forget charm brick, welcoming terribly polite having just arrived seattle vancouver shocked disappointed welcometo city, tip hotel management send guyon charm course maybe just somebody, ok hotel convenient town.cheers,  ",2
"not designed business stayed 2 nights executive seattle business, rooms small expected boutique hotel, not prepared size bathroom, literally step stall shower close door, room obviously suite time door adjoining room blocked large tv hear word conversations neighbors having, hotel offers free wireless nice no desk work, bed amazing, comfortable, nice pillows, great comforter, air conditioning worked quite, seattle best coffee house lobby great bonus, plus ca don't beat location price.if complaints stay, sacrifice amenities price charm, minor compared quality service received hotel, prepared poor service called confirm late arrival answered phone plain hello instead announcing hotel, arrived 11:00 pm 2 young men counter moved hold door help bags, lobby steps elevator checking moved help bags stairs, literally stood desk watched struggle, housekeeping staff not better, room looked like just neatened not cleaned, room coffee pot not washed, carpet not vacuumed, hopefully owner hotel read review shape staff,  ",2
"disappointing, approximately weeks ago husband dog repeat guests executive pacific plaza hotel quick business trip, just month prior stayed 5-days father son graduation great time, majority staff quite friendly inviting, price affordable rooms nice location amazing needs, challenge encountered reserved room asked nice reservationists confirmation directed e-mail forward fathers itinerary traveling california, assured occur did not, experience great talking property affordability location, needed return business selected property positive experience weeks prior, time booked reservation on-line party immediately receive confirmation itinerary travels exactly occurred, called property advance confirm arrangements informed bringing dog, confirm acknowledgement, arriving property mentioned returning just weeks previous visit acknowledged, assigned room entered not quite impressed, room located wing hotel end hallway rooms clustered hand written signs room doors stating painting, located floor previous room king bed queen, room small cramped view house workings systems not staying long not big issue, time checked needed leave event 5:00pm sound possibly paint sprayer did not cause discomfort, returned hotel approximately 11:30pm tired total 4-days travel early late events, slept just fine promptly 7:47am awaken sounds staff yelling forth, stopped 50 minutes began, decided time pack leave no big deal guess, husband took dog walk car continued prepare departure, came tell went car broken, contacted garage attendant told 17 level garage happens time, offered parking hotel, point weighing entire experience limited stay feeling quite disappointed decided share experience management, check asked nice desk attendant speak manager regards experience stated desk supervisor did wish speak general manager, told comfortable speaking comfortable share gm, said yes, went explain entire experience empathized added appeared apparent penalized booking party room assignment opportunity raised upgrade no chose quite confident hotel not 100 occupancy, stated new construction noise given option not bothered advance, did not argue facts, offered credit parking charge said credited room night charge paid, just insult injury point, say said treated better parking garage management graciously offered vacuum glass car window thief broke no charge let dog ini hotel management business past 10-years believe understanding point view patronage unappreciated.the hotel potential understand just recently changed ownership/management july, need remember just need make people feel special goes long way guest experience regardless things direct control.it weeks not follow-up hotel, experience disappointing,  ",2
"yuck, stayed hotel nights earlier month, stayed number renaissance hotels states europe happy, read reviews surprised mixed report felt worth risk trying use remaining marriott points free stay category 5 hotel bad, shocked, room straight 70s earlier, worn carpet worn furniture ancient bathroom, satisfactory no mood different hotel thought, tried use internet, sorry just sucks hotel, hours work online transfer files, slower old fashioned modem remember, spent hour phone internet dept kept claiming people hotel sharing files overloading network did make slightly better, took night files transfer hotel, comparison work days earlier westin canada hour, totally unacceptable, tried luck wireless neighboring hotel instead absolutely no way convinced return hotel,  ",2
"enjoyed stay stayed hotel nights, water temperature shower barely luke warm calls desk problem fixed, staff friendly restaurant breakfast buffet nice, huge storm hardly noticable tv reception don't big problem, overall happy accomodations stay,  ",2
"happier reservation hotels minute taxes paid 200 room, free coffee hot chocolate request wake-up, stayed similar boutique-style hotels cities in-room coffee fan bathroom non-chipping tiles bathroom, personally not recommend hotel desk personnel helpful reasonably friendly, bell personnel left waiting 90+ weather half hour said right car,  ",2
"bad vibrations short version air conditioning hotel builds harmonic modulating vibration ducts coming basement, room air returns coming 2 minute buildup release noise drove nuts, figured nicely moved room realize problem probably hear rooms loud did not drive nuts low level, liked open windows hotel right i-5 continuously traveled types vehicles quite loud windows open not.the normal level great marriott service pleasant not stay facility changes air,  ",2
"checked early wo don't stay room dirty checked food substances carpet, late night let, got evening no maid service don't provide maid service stay week, furnishings cheap room small simply not worth price, motel 6 masquerading pricier simply not worth,  ",2
"parking fee stinks, husband booked room year half ago wonderful view city lights, unfortunately gotten 11 p.m. did don't chance, wanted thrilled got great deal priceline days ago looked forward nice time weekend.at check-in parking car lot informed park hotel pay 19 night car, told expensive places park area total lie way day walking area, probably checked ahead time honestly ca don't remember time hotel renting room does don't free parking greatly reduced stay, bad customer service.the woman checked not friendly barely polite maybe did don't pay 160 night like offer website 11th floor freeway view, quite noisy not pretty, disappointing, requests ahead time king bed non-smoking room taken care double check check-in.one good thing offered complimentary hot chocolate wakeup tasty, stay closer home affordable hotel does don't stiff parking time,  ",2
"no miss hotel vanish no miss, hotel far jewel hilton family crown, long-in-the-tooth, room carpet pronounced grease stain temperature difficult control, room pooly lit, taking elevators thrill ride half time floor number display elevator did don't work missed digit elevator rocket past floor open inner doors motion floor making paticularly worrisome small child, interior elevator doors scratched grafitti, businessman continental breakfast place twice making play detective morning, breakfast held tiniest conference rooms gym.internet service room off-line refunds offered ask specifically.the parking garage horrendous caution not rent large long vehicle make u-turn required second floor.chances staying zero,  ",2
"ok just need clean space sleep just finished 5-night stay comfort suites downtown seattle moved hotel road night heading home, boy surprised difference hotel facility, stayed quality inn/suites past far favorite, quality inns/suites not comfort inns/suites operated hotel family chain expect equivalent similar quality standard especially hotels 300 feet away, despite quality inn/suites downtown seattle offers clean basic rooms maybe 5-10 pricing somewhat run-down facility bear-cave feel small dark old, guess just want simple basic place stay day budget conscious q hotel seattle okay choice, mediocre overall upgrades definitely needed hotel,  ",2
"ok price older hotel somewhat run, check quick, room king bed small, a/c noisy, good breakfast dining area grungy looking.hotel plus convenient space needle.their transport safeco field small shuttle bus told handle 14 passengers, realizing not hold crowd waiting hotel cab saw shuttle 35 minute wait, slow trip game rush hour don't shuttle make trips forth,  ",2
"avoid construction/refurbishment completed stayed sheraton seattle day cruise, hotel perfect location walk downtown restaurants shops, hotel construction entrance poorly marked hotel, taxi driver not pull curb construction materials street, no help luggage no ramp street, lobby offered help luggage, late, check breeze 5 minutes, sets elevators depending floor directed wrong set, fortunately caught error getting, room clean standard outdated shades buff yellow, no gift/sundry shop construction restaurant/bar just cordoned section lobby.i try seattle sheraton construction refurbishment finished not, thought secured felt reasonable rate hotwire not feel hotel worth price,  ",2
"lemon 1 going check recheck 2 days later asked avenune inn heavey luggage 2 days come check desk refuesed, unbeliable, othere average hotelalways luggage recheck 2 days, avenue innis not kindness, not victoria easy hand free trip victoria carrying heavy luggage.2 agency tried fax asked fax nunber avenue inn told disconnet number agency called unable fax desk gave 2nd fax busy line number agency unable fax avenue inn doew not let use customer fax line avenune inn exclude use internet customer unable receive important fax.3since unable fax agent tried room desk said telephone room not working today imagine let customer use intenet overall hotel does not provide fax service nor telephonecommunication service room terrible service not thinking customers, emergency happen family howguest know news., willl not recommend ohters use hotel,  ",2
"great location laughable rooms booked flights seattle package got great deal, 660 people nights airfare did don't choice stay, hotel old kind stinky, refused elevator bit decrepit smelled vomit stairways smelled like pee room quite clean bare, walked city times location hotel superb, belltown tons cute places eat drink right downtown plethora chain clothing stores, don't know stay certainly sufficient low budget minute long weekend trip,  ",2
"watch bait-and-switch room rates, rooms acceptable, having restaurant bar attached hotel helpful, booked rooms hotels thankfully printed email confirmations showing rates.since initially no doubles available reserved single queen rollaway bed order sisters share room, arrived room queen beds cancelled rollaway.when checked management version rates 30 higher night room, certainly understand days multiple coupons memberships discounts misunderstanding occur, issue email printout took minutes convince fairly hostile desk adjust final bill.after returned home checked visa addition room charges single 34 charge, turns never-seen never-used rollaway, having lengthy discussion long-distance phone called visa disputed charge.ok hotel bad management,  ",2
"basic hotel basic needs hotel perfect young travellers just need place sleep no needs far that.the rooms basic clean beds comfortable bathrooms clean hot water small showers desk staff friendly helpful not, essentially star hotel fair square.bring earplugs walls paper constant noise street rooms, just people room moving awake night creates loud creaking thumping sound step take.the area so-so, walking distance main areas attractions cab rides short cheap central location don't want walking immediate area surrounding hotel.the best feature hotel restaurant, staff amazingly friendly attentive fast, service notch, food great, don't expect gourmet cusine hotel callibre, homestyle american food good oversized portions perfect sharing, stay hotel bring earplugs,  ",2
"average experience rooms sixth avenue inn included delta weekend getaway package seattle, centrally located inn not hotel choose nor seek again.the property old showing age, rooms cramped dark, furnishings uncomfortable extremely hard beds rickety wicker patio furniture used place conventional chairs, high speed internet access provided 10.00 day port wired wall does not extend tiny nearby desk making computers difficult use, pay-as-you-go terminal lobby slow crippled worth money, not place stay plan work room.the desk staff helpful needed fax refax documents.breakfast restaurant surprisingly hearty not seek lived seattle, breakfast not included room.in end property not best choice business vacation users good solution young people looking inexpensive rooms heart seattle,  ",2
"disappointed sixth avenue inn nice place stay changes, staff hotel nice tried helpful, not stay sixth avenue inn nor recommend stay, significant changes need, assigned smoking room room, not told room smoking room making reservation, bed like marble slab, pillows lumpy spotted/dirty small, no extra blankets pillows room, mistook bath towel hand towel towels small, towels towels 1 person use, requested ironing board cover board dirty totally grossed, towel cover use, hotel continuously understaffed, hostess busboy running frantically restaurant sad watch try care guests, maid service did don't come room late afternoon, arriving shampoo bottle room opened looked like shampoo missing, usually hotel problems just, bad nice hotel,  ",2
"okay amazing lost bags, stayed friend wedding, high expectations going hotel not impressed checked, rooms small cramped, bathrooms small, stayed sheraton seattle previous nights paid price far impressed accommodations sheraton better accommodations bigger rooms bigger bathrooms cleaner upscale.during checkout checked bags hotel lunch, came bags nobody able, ended having ask bellboy basement bags not ended finding locked random room basement, staff pretty worthless bags lost,  ",2
"poor service good reviews andra gets makes wonder stayed place.my wife spent nights honeymoon seattle andra, wish days trip did don't anti-climax.having read previous bad review hotel contacted andra advance reserve room high floor away elevators soundproofing non-existent.what room did, lower floor opposite elevator, willing away elevator floor.our package included champagne truffles arrival, truffles did don't arrive final night complaints desk.i handed item clothing laundered, came ruined.overall andra great looking hotel marks poor service.the saving grace adjacent lola restaurant serves great food,  ",2
"not world class hotel chose hotel trip girlfriend listed small luxury hotels world registry, disappointed hotels listed slhw perfect way hotel andra truly average, fine average, stayed 5 nights, rooms fine not luxurious, bathroom tiny, problems no works age 25. really need seasoned professional concierge knows doing, just example check early morning departure pay reasonable hefty 5 nights turning away ask desk clerk map airport, proceeds argue need map easy airport downtown seattle, finally says guess print mapquest, no-brainer,  ",2
"hoped location andra ca don't beat, walking nearly sight seattle breeze, strain compare boutique hotel visited west coast, amenities lackluster weightroom like afterthought staff astoundingly incompetent insincere, know nothing property city management hiding alcove desk, overall money burn looking staff challenge patience not disappointed, wether equals happy stay location,  ",2
"not family place family wanted spend couple days seattle, children ages 4 9. seen ocean wanted stay water, stayed room like, room 3 times price 5 hotels stayed vacation far tiniest, hidden costs annoying, fireplace looked nice don't control temperature room, husband slipped bar night drink kids went sleep, female bartender pleasant helpful, bellman people place time day unless wallets, definitely did not feel hotel worth money,  ",2
"cosy lodge hotel location right water place, regretably renovation work waterside facia meant comfy lounge area open sofa windows sheeted stayed early november 07, views obtained cosy modern bar area.the hotel lodge style modern trendy bar restaurant despite opposites actually attract.on arrival expense valet parking eased large pit, service hotel great especially concierge knew stuff.we upgraded waterfront room deal hotel, room small maybe crammed furniture big lounge chairs small desk chair just appeared way.the theme sitting cosy fireplace gas fired log easily controlled, great just sit robe glass wine enjoy sea view not sure ambience overlooking car park noisy main road glad upgraded.the bathroom large walk-in stoned-tiled shower great toiletries, fantastic shower water pressure refresh dead.room service poor food arrived cooked not appetising, additionally lobby areas looking little worn tired room viewed critical eye.very enjoyable not far main city shops albeit 5cab ride ideally necessary.would recommend hotel want relaxing stay cosy room make use hotel views,  ",2
"beautiful view-disappointing service stayed edgewater 15th anniversary, paid small fortune beautiful waterfront room, unfortunately water bay no water room, apparently replacing plumbing no told, nothing said reserved checked, went upstairs shower change dinner no water don't flush toilet, inquired desk manager just said just wait awhile, sure got water hour, got excited got ready shower, turned water got brown goop, ran awhile cleared no hot water, inquired told soon, couple hours tried, lukewarm, called desk assured hot, finally hotel engineer come room, turned water blast stood 10 minutes pj agree don't hot, no explanation promise fix, thought leaving hotel time late, manager nothing offer free breakfast coupons, day encountered new manager refunded night nothing really makes miserable stay, supposed relaxing romantic night away kids stressful miserable stay,  ",2
"sadly disappointing spotty bad service mixed overhyped atmosphere, rooms quaint air conditioning bad don't sleep high hard acheive considering knob broken, suite smallest shower seen no tub, second day took phoned 4 p.m. clean room, fitness center joke, staff friendly completely ineffective valet parking highlight, just looking bed fine, vacation, wo don't,  ",2
"overrated outdated, location hotel great really, not told doing construction nearby called times, construction going street south north towers, construction started 6:00am 7:00pm, just thought break saturday started 7:00am, rooms outdated, don't nicest westin stayed, stayed hotel location price, original plan stay inn market, don't guarantee water view canceled big mistake, seriously spend extra money stay inn market, hotel beautiful small, westin able check 11:00am happy early check, informed desk clerk birthday upgraded, sent south tower, room really small view building construction, room big stain floor thinking animal urine, don't figure upgrade, room looked like basic room nothing special, went spoke clerk said north tower water views, did inform double beds fine, clerk originally helped came loudly said problem upgraded room rude considering did don't know asking second clerk, apologized confusion informed thought upgrade water view, went second room water view view construction going street, room little dirty night stand layer dust curtains coming, room small stain floor, thing not dated room bedding, hotel seriously needs updated, paid 150 night felt ripped don't recommend spending 100 night, especially noise construction sites, location great tons restaurant walking distance, catch airport shuttle right outside hotel, plan going seattle year time stay inn market,  ",2
"disappointed, booking expedia got assigned room average view not elevated floor requested specifically issues housekeeping no attention details hair arrival carpet stains no proper restocking towels soap coffee constantly make requests express annoying.i hotel charmless cold return.other staff friendly,  ",2
"decent hotel aging major way stayed westin 2004 budget not issue acceptable try, experienced second stay forced turn plan rest head westin, issue structural age towers built 1982 interior age rooms no longer make viable option going rate min 240 usd, nov 11th 12th northwest u.s. canada experienced strongest windstorms 2007. acknowledge writing review bad timing present 21st floor n tower days, way guests-including myself-experienced long restless night creaking wood structure wind whistling poorly sealed windows, reviews hotel note point age towers rooms amenities addressed certain westin invest major structural retrofitting sell property avoid needed upgrading, westin workout room pool small comprised 3 bike machines core workout ball,  ",2
"expensive little oldy, stayed 1 night work related trip, nice view downtown seattle room bit expensive 225 night room definitely need decoration refreshment, price travelling time right 1990 especially bathroom really needs refit.i understand paying kind money really big city like new-york san francisco not seattle march,  ",2
"charged stay someplace rooms cold damp not cozy means building old, windows make feel like jail, hallways old run-down cold motel feeling, 10 stay nicer inn/motel/hotel street la quinta better experience did day pleased, travelodge space needle leaves bitter cold feeling don't care coziness want save 10 place don't bad, seattle cold rainy long warm coziness la quinta 8th ave not, want stay experienced, thing liked hotel staff real courteous,  ",2
"not expected arrived inn checked immediately, lobby basic clean, free coffee tea hot chocolate places open sitting, packed luggage cart rolled elevator sign stating maintenance doors close immediately opened, basically act fast liable lose limb, right, nearly got chopped.upon entering hotel room noticed decor don't updated 1968. towels bathroom stains pillows bed lumpy literally, suffice say packed right checked noticed view dumpsters back.if looking inexpensive place stay, able spend 50 night stay watertown street, 10 times better worth price,  ",2
"reservation problems thought contacting property directly guess eat long distance charge purpose did don't dial kimpton general number desk make annual reservation thanksgiving weekend, did don't happen, connected did don't know country victoria b.c, come, said zip code did don't exist explain zip code postal codes different stayed 5 times felt service received bordering terrible, asked best possible rate advised 159, said book cheap tickets expedia lot don't price matched, hold ages came saying pulled strings rate want, feel like not going, stay service wine hour safety property agent needs head shake, not feel special, love email management,  ",2
"horrendous service staff desk terrible, bordering rude, no convenience bar key provided tried charge soda room, no vending machines hotel.the mandatory car parking service good expensive 28/day given lower floor deal construction noise street on-ramp freeway, hotel convenient freeway.whatever don't adjacent restaurant, track waitress check out- lounge having breakfast, suggest pay higher price corner crowne plaza,  ",2
"princess pea arrived hour check-in waiting 15 minutes lobby check given key room, shocked desk clerk assigned room couple ahead, thankfully not newlyweds, waiting line spoke clerk shocked thing occurred chose personally check room assigning, presumably felt not human error, not impressed point especially confronted 30/night parking fee, given corner room demonstrated make bright fairly large airy 260 night shoudl, bathroom tiny toilet did not flush adjusted valve tank, t.v, not viewed bed despite offering variety pay view movies, bed worst slept, not kimpton perfect bed boasted brochure, hard cheap king mattress no featherbed non-pillow mattress, bad nights sleep mitigated good black curtains needed augment bad sleep sleep soundproof rooms, hotel potential wonderful lived brochures,  ",2
"noisey not nice expected, work seattle live whidbey island occasionally spend weekend city, spent fair time looking hotels listed trip advisor decided hotel looked nice web, pretty disappointed got room not nice alexis inn market sorrento stayed, room wear tear broken door amour no fan bathroom broken lock mini bar expecting luxury linens bed price paying, worst jack hammers construction just outside window friday evening construction new library, noise subsided 7:30pm got bad start weekend hotel vintage park, noise morning cement poured street, called desk moved room no rooms available, turned expensive noisey weekend,  ",2
"dont bother, contrary belief don't pay, booked 2 rooms w hotel saturday night, celebration best friends birthday, staff snotty checked 3:00 p.m. rooms asked not facing ugly garage not ready.we ended 3 floors apart facing uglyiest bulidings, paid time booking told let know make stay better let know, parked hotel parking lot 35.00, rip-off, 2 people actually tried open door, sucessful, things needed not dealt husband brought bag desk dinner reservation told send room, huge crowd listening techno beat music bar, bartender rude young kid thought tom cruise cocktail, room bag no site, went desk basically told, bag no brand new clothes macys, waited morning talk manager friendly awhile missing bag, wow imagine, assume employed 5 star hotel meet requirement overly friendly not, better service nicer hotel just streets away warwick, room dusty don't think drinking water, know cool classy status refuse pay 8.00 bottle water room free, line spend fairmont good 5 star, not trust,  ",2
