Review,Rating
"Disappointing day at Disneyland in Paris! The park was absolutely heaving! The queues where unbearable! I queued with my 6 year old son for 1 hour 20 mins to be turned away 5 people from the front due to a technical fault! Nothing they can do of course...but we could have been given a extra fast pass ticket or something to make up for this! But no nothing just turned away!! The fast pass stopped at 4pm, many rides had stopped taking people around 530 6pm. We got fast pass for thunder mountain at 10.30am when we arrived and our ride time was......18.40 so rest of the day we could only have one more fast pass reserved! We only saw 1 Disney character the whole time we where there, which was the most disappointing to be honest! No atmosphere! Was rubbish! Their photo pass is shocking! Dodon't waste your money on it!    18 for 1 picture! We had 4 pics taken and not one of them included the whole family even though they where all on the ride!  badThe shop was ridiculously priced, along with the food and drinks! But is to be expected in these places! But I queued for 30 mins to pay    50 for 2 adults and 2 kids very basic meals! I had a chicken burger, fried chicken but it had been sitting that long the underneath of the chicken was white and soggy! (That for me is not ok though) The park itself is beautiful, we got some lovely photos of our own but other than that was very unimpressed and felt let down! The adverts make this place looks amazing and it's just not! I wrote a email of complaint to Eurodisney to which I have had no reply as of yet but it's early days! ",1
"We have visited here 6 or 7 times over the past 10 years and have always had a great day with the kids.We visited two days ago in August peak season. Never again. The quality goes well and truly out of the window whilst the focus is to cram as many people possible into the park and make as much money as they can. Waiting for an hour in queues with young children is not fun. The enjoyment of the day was completely sucked out of us by the long waits.Within the half hour before the parade began, we were trying to get back along the footpath to the Main Street. The path was covered in people sitting down on the ground. We had a pram with a sleeping child. There was no gaps what so ever to get along the path or even onto the road. We very politely asked for people to let us pass through. They refused. They were incredibly rude. We were stuck with the buggy surrounded by people swarming the footpath and no security to step in.Absolute abysmal experience!The fireworks at the end of the day (11pm) were well worth the wait though.",1
By far the worst themepark ever!!!Very expensive and far from cityWay too many guests and very looong lines for all attractionsEntrance demanded security checkThe line was hardly moving and took  30 minutes. Diddon't feel very safeNew line to enter was 30 min even though we had passes printet from home30 90 minutes lines for EVERY rideMany attractions closed earlyOnly possible to try FOUR rides in a whole day. Impossible to meet Mickey and his friendsReally bad and expensive food. Of course fod lines were also long and slowWe are NEVER coming back,1
"Sorry to say but our recent visit was terrible, we'd bought tickets on line costing 84    for two day tickets. When we went to pick them up we ended up being told they were not valid for July, we had to pay an additional 79    to get in. To make matters worse we could not even visit the other park that would have been an extra 40    each. I've written an email yo Disney but as expected no reply at all apart from an automated response. The 160    for one park was a joke and 5    for a medium size packet of crisps..their robbing a lot of visitors.Just go prepared..",1
"I have been going to Disneyland for almost 60 years, since I was   1. More recently I have been to Disney World in Orlando many times. This year, Disneyland is truly pathetic. Greed runs rampant. Overcrowding, treating guests like cattle, rude staff. It's the Bob Iger regime. He's made hundreds of millions of dollars squeezing the business like this. Walt would be disgusted at what his dream has become. I suppose all good (great) things must come to an end, and Disneyland is there. If you've never been, go once but be prepared as it will not live up to its heritage.If you've already been, dodon't go back, it's just sad.Just remember how cool it used to be, enjoy that memory, and save your money.",1
"We have visited DLP on a number of ocassions and previously enjoyed it for what it was   a gloriously hyped, plastic fairytale, thrill, movie experience. However, over the last decade, they have clearly cut the offering to the bone, and this time we struggled to have a good time. 2 hours waits for a 1 minute meet and greet with a princess... 2 hours, plenty of time to reflect that you are really meeting a stranger in a dress up... and I'm sorry, but as a customer, I am no longer chuffed at my six year old's reponse, (as she is mostly fed up with waiting, not wowed) and instead of pleased, I'm miffed that DLP think it's okay to keep us waiting for that blinking long.... Only one parade... people were looking for their spot 2 hours before it was due to start... it only takes ten minutes to waft by, so I wasdon't prepared to wait that long, so we were way back with a restricted view... few shows... horrendous waits for any of the good rides... the fast past system that used to work so well has broken down, as people down rush at 10 am to queue for a fast pass ticket for anything popular.... sorry   it's just not fun! Other people diddon't think so either... and were trampling the petunias to get a seat and shouting at each other as they barged around in queues. Our six year old has asked politely never to go back and I very much doubt we will. We ued to enjoy DLP so much, but with so little investment, it is falling far short of our expectations!",1
"I have spent a weekend here to support my daughters dance troupe who had the opportunity to perform there The prices are extortion    3.95 for a bottle of water and in 30    heat dancing, water is a necessity Food was a rip off Meal deal    11.99 for sandwich crisps and a drink ppI always use the 80 20 rule for customer service but I need to use it the other way 20% staff just nice 80% rude !!!!Save up and go to Florida it's a completely better experience and I'd have to be paid a lot of money to go back here Disney your staff have let you down big time in Paris I bet Walt is turning in his grave !!",1
"From the moment we got there, closed rides, expensive drinks and food it was a totally poor experience. This is France but the food especially the breakfasts on half board was rubbish. I wodon't be back. ",1
save your time and money and spend it on museums or shopping. rides kept breaking down. the park is not anywhere near as nice as the disney parks in the U.S.,1
"I've been in Parc Disneyland on June 30th, with my family and a family of a friend of mine (4 adults   3 children).We are talking about one of the most beautiful parc in Europe, in terms of organisation, attractions, etc, but I think Disney Co needs to review seriously the way of managing the queues! The Parc is a long and endless queue: as it can happen children could be tired after one hour of queue (for 5 minutes of funny at the end), I wonder why is not possible to change the experience of waiting with the introduction of some screens showing Disney films. Perhaps the same film of the attraction you are waiting for: it is difficult to do so?Again: while waiting for Peter Pan, after 45 minutes of queue, the access was stopped for a technical problem. We were informed about this issue but decided to stay in the queue: after 50 minutes more (with no further info about the expected time for the technical solution) we enjoyed the experience. The question is: it is not possible in this cases to provide people in the queue with a special ticket to skip the queue for the same or other attractions? It would be a kind of compensation for the wasted time! After Peter Pan we did the queue for Star Wars Hyperspace Mountain but the attraction was broken while we were close to jump in the train (after 40 minutes): ok, we were not lucky that day, but a compensation like a special pass for other attractions would be very appreciated.Another remark: the expected time for jumping in the Disneyland Railroad is not true. In fact the train could arrive full in every station and the people in the train could stay on. So it is true that on average the train is in each station every 30 minutes: but you could wait for the next passage (or more) to hop on it.That's it: please do something for the queues or technical failures or the experience in the Parc wodon't be different from a normal day of traffic in a big city!",1
It's a trap. The only thing you can do is waiting in a line. Not worth the money or effort. I would bot recommend going there.,1
"There's always something magically about Disney evoking memories of childhood cartoons and simple times. The park itself is nice and at times you can get lost in a fantasy, some awesome rides, sweet parades and plenty of facilities. However those rides have hideous wait times, the parade and light show need military planning in advance to actually see from a good spot and the food is crazily expensive. You come to expect these things from a theme park but the worst thing here is the staff who seem unable to answer a simple question without tutting and sarcastic replies. Just remember you might bring your kids here to see their Disney heroes, however there's a whole bunch of Disney paid villians waiting to spoil your trip. Please sort out the staff training, no excuse for bad manners.",1
"There were a lot of things I diddon't like about this park and that is why I have given it such a low score. Let me begin by saying that the rides I went on were great and the character meet and greets were great but the negatives outweighed the positives hence the low review.Cons:People smoking everywhere. This is my biggest complaint. There are designated smoking areas and this is supposed to be a  family friendly  venue but there were people openly smoking all over the park and I dodon't want to be walking around having smoke blown in my face or worse in my kids faces. Maybe its a European thing but I've never encountered it in all my visits to Walt Disney World in Florida.There are not enough of the rides and character meets that have fast passes. The queue for crush's coaster never got below 70 minutes and the queue for the princess meet and greet never got below an hour, and after queueing for an hour it would have been good to see more than 1 princess. In Epcot in Florida when you queue for an hour you get to see 4 characters. The rides are always breaking down. I think Thunder mountain must have broken down about a dozen times in the length of time that we were there.There aredon't enough big thrill rides and that is why the queues are so long at the few that they have.Pros:The Park looks wonderful and walking around soaking in the Disney atmosphere is great.The hotels are so close to the parks it is great and makes a change from a 30 40 minute bus ride from your hotel to the Parks in Florida.Hopefully now that the US Disney has taken over the Paris one they will implement some necessary changes. More thrill ridesMore fastpass attractionsNO SMOKINGAnd dare i say it Magicbands!!! Definitely needed. ",1
"Visited for 3 days with my husband and 6 year old daughter, was expecting our trip to be magical like advertised. Well it was nothing but stressful from start to finish! Of course you expect lines, but the queues here are nothing short of ridiculous, not just for the rides but for everything! You want to meet a character, then be prepared to queue for an hour (minimum!), you want to go on a mediocre ride that lasts 60 seconds? Be prepared to queue two hours! You want a burger and drink? Be prepared to queue for over 30 minutes! You want to see the parade and the light show? Find a spot an hour in advance and again... wait....In 35 degree heat with very little shade! Some of the staff are very rude! Everything is ridiculously priced. The crowds again bordering on crazy! I honestly cannot for the life of me see what the hype is?!?! I love theme parks and I love Disney, but I can honestly say I have never been more disappointed in my life! ",1
"As with the more popular park in Orlando, this park is a horrible place to go. The long wait for rides of very short duration are a real problem for the children. This is made worse with absence of any real fast pass service. We found that the information posted on the estimated wait times was highly inaccurate. While most of the posted times were actually shorter, we waited much longer than expected for two of the rides (in case the wait was 1 1 2 hours when the posted time was 40 minutes). The monitors do not measure the children waiting in line for a ride until the end of the line meaning they can wait for 2 hours to go on a ride and then be told they cadon't ride it. Food is another huge problem. As with all the Disney parks, it is awful and extraordinarily expensive. However, the lines in the cafeterias are poorly managed. The offerings are very limited and only one type of food can be found at any single location. This means that one child cadon't have a hot dog and another a pizza at the same time (try finding two kids to agree on what to eat). The restaurants are reservation only and fully booked in advance. On the other hand, and unlike the US parks, you can bring in food from the outside. Many people did. If we had known we could, the trip would have been more enjoyable.The one area Disneyland Paris truly was better than the US parks is in the merchandise offered. The clothing was well maid with embroidered details rather than the decals on the US offerings. There was a wider variety of toys and novelties.",1
"Will never go again, waste of time, waiting for hours and hours for nothing, too much expensive, does not worth it, dont spend your time and your money for waiting on the lines for days. No benefit on going disneyland.",1
"They diddon't handle things professionally, it was overall a terrible experience to begin with. the lines took an hour and a half or more, keep in mind it wasdon't even a busy day it was a Tuesday. People were very rude, they just diddon't deserve the money they got from us and I will never be going back.",1
"I looked by the magic was gone. Everyone was running from one attraction to the other, without any consideration for other people. We had some HalfBoard Plus vouchers and it was, indeed, quite a burden to find a place that accepted them   either extremely busy or a reservation was needed with days in advance. Everything was very dark and old.",1
"Been to Disney Orlando Florida multiple times, was well aware that Disney Paris would be smaller and that they only have the two parks so I thought I was going open minded, but Disney Paris needs to lock their doors close up shop. It is small with unhappy , unfriendly staff, we had five broken down rides and no one could tell us when they would be working. The park has large Disney posters everywhere but that attraction or restaurant is not there. This is not one of the happiest places in the world like Disney says. A parade that is maybe 8 minutes long Main Street is pathetic, save your time money.",1
"We were very disappointed. The website offers discounted tickets available only for the day afer the tickets are purchased. We were in Paris for a short stay and when we saw that tickets could be bought for 57    for the two parks instead of 89   , we thought it was worth it. Turned out it was impossible to make the booking. We spent 2hours trying but an error message that diddon't explain the failure kept appearing. We tried with various of our credit cards with no better success. When we tried to call Disneyland they were closed and when they reopened the next day they refused to offer us the discounted price. We left Paris the day after without having had the chance to visit the park. ",1
We got a deal on tickets so not too bothered about the high prices some pay. We paid about    50 each (plus train fare form Paris).What everyone says about queues into the park (twice) and rides is spot on. It's rubbish and hot and uncomfortable with little shade for the longest part of queues. I got a bit of a tan but ruined a tshirt with sweatiness!!!! Had to buy a new one after we left.Started ok with some bubbly Disney sounds and buildings then the crowds and shoddy management took over. We manager three rides all day! ,1
"Arrived here before 10am, had to pay 20 euros parking on top of the   110 for 2 tickets. Took over 90 mins to get in to the place even with tickets booked in advance to find that most rides already had waiting times of 50   100 mins!! Even to see a disney character! Most queues were not shaded which on a hot sunny day (34 degrees C) is very difficult! So we decided to get fast pass tickets. Yay! Not.. We got our first fast pass and had to wait 5 hours to use it and then found we coulddon't get a second fast pass for 2 hours.. To get a fast pass on one of the rides would have left us waiting until 10pm... Then there's the food. Good luck finding somewhere to sit once you've got your tray of food that's just cost you a fortune and you waited an hour for.. We sat on the floor..After walking around endlessly we left at 3pm without getting on a single ride.. So as you can tell, we had a great time!",1
"What do you say when you your Disney loving wife doesdon't last an hour in the park?We caught the train from Paris to the park and got there when it opened at 10am. Got in very quickly for Disney standards, probably due to an overcast and slightly rainy morning. But that's where the thumbs up for Disneyland Paris ended. Most of the rides were open but nothing else, nothing! No stalls, no caravans, no restaurants, nothing! It seems you have to wait an hour before the staff arrive and very slowly decide to open up. It was ridiculous! After an hour of wandering aimlessly around this very small Disneyland where every road seemed to lead to a dead end we decided that was enough. My guess is the same for all the other tourists we saw doing the exact same thing. Where was the magic that Disney creates in it's other parks. We've done California, Florida and Hong Kong Disney's and this should not even be able to bear the same name. I cadon't believe that the Disney corporation who apparently own 84% of it let this happen.",1
Dodon't waste your time and money here. Your kids get 3 4 rides a day as each ride has 1.5 hour long wait times. Too many people allowed in each day for such a small facility.,1
"bought 2 Disneyland tickets for me and my daughter who is terminally ill as this was one of her dying wishes , however within a month of buying the tickets her condition significantly worsened and she is unable to travel to France , I emailed them twice explaining the situation and asked if I could get a refund so myself and my daughter could do something together in the uk to get no response , spoke to them on the phone yesterday but they blank point refused to let me have a refund . Gave me an email address of another department , so I explained the situation and this is the response I received,  We thank you for your e mail and your interest in Disneyland   Paris.We are sorry to hear about your daughter.We regret that the conditions of  Print at Home  tickets are very strict and therefore your tickets are non refundable, non exchangeable and non transferable, therefore we are very sorry we cannot provide you with a refund.Absolutely disgusting , what's   130 to Disney , never giving them a penny again ",1
"Visited both Disneyland and Walt Disney Studios with the Mrs on the 29th and 30th of April. This is what we think:Pros:1. Good production value in terms of sets, sounds, character costumes etc.2. Fantastic fireworks show at the end (22:00)Cons:1. Not many rides for teens adults: There are around 6 rides in Disneyland (and around 5 in Walt Disney Studios) that can be enjoyed by those who are over 16. This means you're spending over   110 per person (for a 2 day 2 park ticket) for a maximum of 11 rides. And it's highly unlikely that you'll get a chance to go on all 11 rides in the days that you're visiting as at least 2   3 of them will be  Under maintenance  and the remaining will have ridiculous wait times!2. Terribly overcrowded: Average wait times of over 90 minutes for the best rides and that's just what's communicated up front via the app or the signboards at the entrance to the ride. We joined a queue when the wait time was supposed to be 40 minutes and waited for over an hour before we got on the ride. Fastpass tickets regularly sell out and some of the key attractions in Walt Disney Studio dodon't have fastpass facility.3. Food Drink is 4 to 5 times more expensive: Water is    3.29! You'll have to queue for an average of 40 minutes to pay an extortionate amount for downright terrible food. On day 2, we learnt our lesson and brought food from outside.In summary, you're going to end up paying a lot of money for accommodation, food and tickets to come to a theme park where you'll get a chance to ride on less than 3 decent rides a day! My recommendation is, if you're from the UK, you save yourself the pain and visit Thorpe Park or Alton Towers instead.*** I've visited several theme parks in the U.K., Dubai and India and Disneyland Paris is by far the worst in my experience.",1
"Long queue with minimum of 60min waiting, just unacceptable and unbearable for 1 min ride with young kids.Starting by the entrance to the park, long queues absolutely disorganized and messy. No staff available to guide you or wish you welcome after validating your ticket. We spent the whole day at Disney from 11am to 10pm and we havedon't seen none of the characters except during the parade. Forget to have a picture of your little one with Mickey or his friends, there were not at Disneyland Paris!Streets was quite dirty and toilets absolutely disgusting. No separate toilet for changing babies in the park. Poor signage. In the whole day we could enjoy 2 rides. It's a small word was one of the best ride with kids. Space mountain was closed. Over 60min of queue to get some hotdogs at night at the Casey. The fireworks and light and sound show at night was amazing. Most probably most of the few things you'll enjoy.We paid 79    per adult, 71    for our kid of 3 years old. At this price we expect at least to see Minnie or Mickey walking around the streets throughout the day.Extremely disappointed first experience at Disneyland Paris. Never again! We expected long queues and crowd but not this poor organization and service.",1
"I bought pre paid tickets from Sydney and we still had to line up where people purchase tickets (1.20hr wait in queue). Not many rides. Some rides were closed and there are over an hr or two wait for each ride   a ride that lasts only a few minutes! My 8 yr old was totally disappointed. There are better theme parks in Gold Coast, Australia   go there People! Food was ridiculously over priced as they 'package' their offer. Take your own food if you can (if allowed not sure).",1
Was looking forward to the 4 days at the park but after the first day we really diddon't want to go back as they pack as many people into the park as humanly possible. With small children it's hard to explain that we would have to wait 2 hours for a 30 second ride that really doesdon't do much is a tricky thing. You know it's bad when you have to wait 20 minutes to get what is the worst cup of coffee I have ever tasted and put in the bin after a few sips For the money we paid we could of stay at splash landings in Alton towers for a whole week and had a much better time. ,1
"This was our first visit to Disney Paris having previously been to both Disney's in America (California & Florida), we had lowered our expectations as the Americans just know how to put on a show. However, we never lowered them enough, overall the staff (crew) were grumpy at best and certainly not in the Disney spirit, the early access was pointless as only a couple of the big rides and only one of the parks was open before ten and 2 of the main rides were closed permanently or kept on breaking down, It was also hard to find somewhere open to get a drink food before ten. The photo pass is not worth the cost as the only photographers we saw were by the characters which always had massive queue's, in America there are photographers dotted all around the parks which results in a great Disney photo album at the end. I also coulddon't understand the lack of English in rides and shows which I thought would back up the French, surely being the only Disney in Europe you would want to include the rest of Europe by having anything French followed by the English translation? In short, If you have the resources please fly across the pond to experience a proper magical experience which you and your children will cherish forever. I just wish to forget Disney Paris as quickly as I can.",1
"All day for two rides not really vaule for money, Que are two hours long.trying to keep the kids in the que for that long. Even they gave up in the end. Walk and see the rides and the parade at the end.should be a limit on people allowed in the park. We wodon't be returning there. Paris is better vaule for money and less stress.",1
"Booked a 3 day trip to Disneyland Paris for three people, cost   2000, they then charged an extra   122 to amend my daughters surname that had been input to system incorrectly. Definitely about the Disney money not the Disney magic.",1
"We visited Disneyland Park as a group of adults and teenagers and were very disappointed by the whole experience. It is very overpriced and over rated for what it turns out to be.There were far too many visitors in the Park which made it difficult to view the parades and as a consequence we had to queue for everything rides, toilets and 40 minutes for a cup of tea which is completely unacceptable. The Thunder Mountain Ride broke down whilst we were waiting and when it was back up and running we queued an hour and a half for a 5 min ride ridiculous! after that we gave up. There were no Disney characters walking around the Park but I understand that there are designated meeting points around the Park where you could meet them but with the crowds this would have proved an impossibility .We left feeling that we had well and truely fleeced.... Disney Magic....more like Disney nightmare...save yourselves the time money and effort and spend a day and evening in beautiful Paris instead .",1
"If you add up the time you spend waiting in a line compared with the hours actually on a ride, the ratio is really poor. Even food and drink took over an hour to get   disgraceful. Sadly my 6 year old still loved it.",1
Dodon't do it if you are from North America. There is very little to see and do. The lines are insane   hour long plus for things you would do at a Fall Fair in the smallest of Canadian communities. Europe is wonderful for many things but theme parks is evidently not one of them. ,1
"My Disney Park experienceUnclear about how to order tickets online   doesdon't explicitly tell you limited days until after purchase. I purchased a weekday ticket but it was not valid for that day a Monday, still not sure why? Entrance wait for security   10   20 minTold not able to scan pass on phone   need to print tickets   30min to find a place. If travelling   it is difficult to access a printer. A lot of people were having this problem! Time to upgrade tickets 1.5 hours   cost me for upgrade of    133 on top of    88 paid initially for 1 adult   2 kids. Finally get in after over 2 1 4 hours. Kids hungry   walk around for an hour to find place as everything is full with huge queuesWait in line to order food 45 min. Food is very expensive and average.    15 for a burger deal! No free wifi in the place. This would be helpful for parents who will spend 90% of their day standing in queues.3 main rides closed which forces more people onto the other rides(Pirate of Caribbean, Phantom manor,Star Wars hyperspace)Wait time for most rides over an hourBad coffee diddon't help the pain   this is France ! Often see spaces that could be filled up on rides   even when people are waiting over an hour per ride. Other disneylands use a singles queue to fill capacity, and we are happy to spilt to reduce waiting times. Nothing fast about fast pass   often queues were as long as regularStaff nowhere near as friendly or helpful as the Anaheim park. Whilst kids were happy   think parents could do a lot better with their time and money than going to Euro Disney in France. ",1
Not a slick operation   expected better after visiting in 2003 and 2010 but alas poor service and staff diddon't seem to care. No apologies for delays.,1
"We visited a few years ago and had fond memories. Yesterday was just lines.Has Disney run out money that they need the full the place with people so there are endless lines.Place opens to the public at 10:00. We were there just before with pre bought tickets.First attraction we lined up at 10:10 and it was an 80 minutes wait.Would not recommend to anyone till Disney sort themselves out.Dodon't waste your time. There are much better places to go, spend time and money (very expensive for what you get in return, lines...)",1
"Despite advertisement smokers are freely smoking without being challenged. Once I saw a fire Marshall come out next to buzz ride and walk through a cloud of smoke, they did not challenge the smoker. There was even smokers next to the slinky ride in the Studios again unchallenged. I did complain to guest services in city hall but was met by a shrug and  what can we do?  Either there needs to be more designated areas provided or there will need to be designated staff to patrol areas for this. ",1
"Our bag was stolen at the Disney security centres. It was my goddaughters birthday gift and we lost passports, money, keys, everything. We received no help from security, suddenly they diddon't speak English, the hotel refused to accept a transfer of money so that we could eat and drink and my goddaughter got to wait for 10 hours outside the park while we were interviewed by the police and with the embassy to get us home. It's cost us over   1000 to get home not including the wasted money on the trip.Two weeks later we have had nothing, not even an explanation from Disney, a large company thinking they can just ignore customers, but happy to take our money. This is a place for kids and adults? They cant even make us safe and secure at their own security centres. How many other people have been through this? Disgusting behaviour, Disney should be ashamed, the 25th anniversary of poor.",1
"The parks are too overcrowded which unfortunately means you spend the majority of the day in queues. You can only fit in a small number of rides a day due to the waiting time. Fast passes are not always available and even if you manage to get one there is no guarantee that it will be accepted. We tried for 2 days to get on to the ratatouille attraction without success despite having a fast pass on the day of my son's birthday and travelling back to the park at the allocated time, very disappointing. The early admission for Disney Hotel residents is a bit of a farce as the attractions are not open and queues form at the different lands. DO NOT QUEUE FOR THE OPENING OF FRONTIERLAND as it is in my opinion unsafe for children due to adults running and pushing to get ahead. The shuttle buses are also unsafe for children at busy times for the same reason. I visited here 11 years ago and in my opinion it has lost the Disney magic. The attractions would be a lot more enjoyable if we didnt have to queue for 60 minutes to enjoy them and if crowds were managed better. I'm afraid the memories I take from this visit are queuing, being pushed and squashed in crowds and being disappointed which is a shame as there is so much potential.",1
"Worst amusement park ever. For the whole day we could only get into 5 attractions because the only thing you do here is waiting in the queues! It's common to wait 90 minutes for a 30 second ride. Sick. Definitely not worth visiting, unlike any other attraction in Paris.",1
"We made a mid March spring break trip to both parks Disneyland and Walt Disney Studios. It looked so promising and I was undeterred with a notice that some rides may be closed. The weather in March is perfect. A light jacket and you are all set. The park wasdon't particularly crowded making it easy to get onto Indiana Jones and Temple of Peril, then the Big Thunder Mountain. The lines were less than 30 minutes, no fastpass necessary. Unfortunately that was the day, you see ALL the major rides were closed. It wasdon't 1 or 2 in one of the parks, the whole damn core of the park was closed. We diddon't ride one single ride in Walt Disney Studios, there was nothing to ride except the infant rides. It is complete robbery.Here is a run down.Space Mountain 2   closed people working on itPirates of the Carribean   closed no one working on itAerosmith Rockin Roller Coaster   closed, ride shut down broken while standing in line.Armageddon Special Effects   closed no one working on it.We stood in line for the one other thrill ride open, the Tower of Terror and the 45 minute wait was changed to at least 1.5 hours as they were struggling to get throughput through the ride. The exit at the giftshop had a trickle of people once in a while that came out. The sudden jump in wait time wasnt from a flood of fastpass holders but from a ride that wasdon't functioning again.This park has so much potential, the rides are there, same layout, its newer and clean, the old tired rides like its a small world are not consuming space. Its actually a little cheaper with the strength of the dollar, but the park is not functioning. Man I would love for this to be viable. The weather was fantastic, but as it is it is a complete waste of money unless you have infants  toddlers that are just going to see the Disney characters. Wow, what a disappointment. I wish it was operating properly, so much potential.Between the 2 parks we spent 1 2 a day, took a train back to Paris and spent the afternoon in the Louvre...",1
So after saving an absolute fortune to take my family of 5 for a special break to Euro Disney we wish we'd saved more to go to florida!The park was rediculous. Two of my children got on 2 rides a day!! No queue was less than an hour and on average most were over 1.5 hours! The fast passed sold out by 11.30am and even entering the park early at 9.30 they still waited over an hour to get on one ride! So over priced. Woulddon't ever recommend anyone to go,1
"Stayed here in March 2017. It was our 8th, and last time. Yet again, a handful of the better rides were closed. The one that were open kept breaking down( Big thunder mountain was closed more than it was open). No apologies from these people. Even the fast pass ticket machines were occasionally closed. The fast food restaraunts have become really expensive. 14.99 Euros for a burger and chips! It's not the place it was ten years ago. If the entire park isdon't open they shopud reflect this in their prices.",1
"Dirty, Smelly, rude staff, lots of rides closed, lots of shows not on, and no it's not because I've been to Disney in America. It was a waste of money and I'd never advise anyone to visit.",1
"I cannot believe anyone would give this park a good review. When we lived in the states we would go to Disney in Florida all the time.....I was actually a Disney authorized travel agent for a while which I loved. We are, for lack of a better word....Disney experts. Here's what I can tell you about Disney Paris.....it is a travesty and an embarrassment to the Disney Brand. If I were an executive at Disney I would personally be horrified by the Paris parks. I cannot believe the lack of rides, outdated and irrelevant rides like Armageddon, the lack of entertainment including shows, parades and so on... constantly broken down rides (I've never seen such inconsistent rides)....not to mention the horrible awful customer service. We have lived in Paris for five years and have had season passes three of those. We have actually stayed at Disney Paris at two different hotels and had equally bad experiences. Sequoia lodge was so dirty and run down and NOT cheap!! My opinion really think before coming out here. I personally think they should shut the entire place down for two to three years and reboot.......it's THAT bad. The real sin of it all is the awful...terrible experience it gives Europeans. I promise you Disney in Florida is much much much better!! Terrible!!!! Shame on you Disney!!!!",1
"Attached is a letter that I wrote to Disneyland Paris summarizing my experiences there. I hope it is helpful to other prospective visitors. Dear Disneyland Paris, I am writing to you to inform you of the discriminatory and unacceptable actions of your employees against guests with disabilities. I am an adult (age 23) wheelchair user who visited your park on Saturday, 4 March, 2017 with my aide. The first disaster occurred upon attempting to enter the Disneyland hotel. Our hotel in Paris (the Shangri la) had arranged with our driver and with the Disneyland hotel for us to enter the park through the Disneyland hotel for wheelchair accessibility reasons. Shangri la gave Disneyland our names and information. We were stopped by security, and even after presenting our passports and my wheelchair, we were denied access into the hotel area and forced to enter the park through less accessible entrance. The second problem occurred with security and bag check. There was no clear line for wheelchair users and the employees ushering us in were uninformed. Because I was carrying a bag, I was asked after a long wait to join the wheelchair inaccessible line in the pouring rain, which caused further delays. Nearly half an hour later, we were finally able to attend the park. The third problem was inside the park at the information desk, where I experienced great difficulty obtaining a priority pass, despite having arrived prepared with ample documentation. Although I am above average height (165cm), the desk was so high that I could barely make eye contact with the employee attending to us, who was extremely rude and refused to speak with or look at me, only addressing my aide and asking her to sign everything. I am a university educated adult (who will soon earn a master   s degree) with a physical disability, but I was treated as though I were a child or had an intellectual disability. I was also informed on your website that my aide could enter the park free, but was told that this was not possible once I tried to enter the park and could not receive a refund.The fourth problem was the lack of accessible ramps and misinformation given by employees. There were few signs directing us to accessible entrances, and employees were unhelpful in guiding us to wheelchair ramps, either shrugging or blatantly giving misinformation when they did not know the answer. Many of the few ramps that were available were steeper than legal regulations mandate and were difficult to navigate.The fifth and most discriminatory problem was the treatment I received by employees who were managing the rides. This happened at multiple attractions.After entering Peter Pan   s wheelchair accessible entrance, I was asked by an attendant to wait for several minutes. When he finally returned, I handed my priority pass to him, expecting to board the ride. He shook his head and said,    People like you aren   t allowed on this ride.    I explained that I could transfer myself from the wheelchair to the ride, but he responded that his    boss    told him not to let wheelchair users enter. He said if I wished to enter the ride, I could wait in the standard queue. I explained to him that my wheelchair would not fit in the standard queue. He shrugged, said,    That   s the way it is,    and walked away.At It   s a Small World, I entered the accessible entrance and patiently waited to board the boat. I was asked by two different employees who were not in contact with each other if I needed a    special    boat or if I could board a    normal    one. I told them that I was capable of entering the normal boat. They told me my wait time was two minutes, but proceeded to keep me waiting for fifteen minutes before they got me a    special    boat, which I did not need.At Autopia, there was a trash bin placed on the wheelchair ramp that blocked my entrance to the attraction. I attempted to get the attention of the employees, who looked at me but did not move the bin. Once I entered the Autopia car, a female attendant moved my wheelchair directly into the rain. When my aide complained afterward, the attendant rudely said,    This is not my problem.    My wheelchair was soaked, despite the fact that ample sheltered space was available to park the chair.The worst experience I had (and the reason we promptly exited the park afterward) was at the Indiana Jones roller coaster ride at 3:00 3:40pm. I entered the wheelchair accessible entrance and waited behind about five other guests. The attendant asked for my name and priority pass, which I provided. After the guests before me boarded the ride, she told me that my aide and I would be next. Afterward, she said I needed to wait longer, and switched twice with two other attendants, who told me the same thing. I proceeded to wait for approximately 40 minutes, even though I was next in line while FORTY OTHER GUESTS WHO HAD ARRIVED AFTER US were allowed to board. The park was not very busy, so if the normal line had been accessible, the wait would have been shorter. I asked several times why I could not board, and the employees said,    There are many people here,    refusing to give me an answer. I patiently explained that there were only two of us and that I could easily transfer onto the ride, but they said that my wheelchair was a problem. When I was eventually granted access, there was no one behind us in line. Literally every single person who had arrived after us had already gone on the ride. When I told the employees that what they had done was irresponsible, they verbally mocked me.The constant discrimination I faced in your park is ableist, illegal, and embarrassingly outdated. Your disorganized Paris employees made it clear that I was not a welcomed guest and treated me with disdain and disgust, as though my disability was a burden with which they were forced to deal, rather granting me the equal respect that I am entitled to as a human being. As someone who has previously enjoyed countless positive experiences at Disneyland Anaheim, I was outraged by the way I was treated in your Paris park. I demand an answer and for your park to be held accountable. I can be contacted at the following addresses and expect your explanation and resolution immediately. ",1
